case_id,channel,checkpoint,dense_mse,dense_vs_full_limit_gathered_max_abs,dense_vs_pruned_max_abs,module_route_reduction,pruned_mse,query_route_reduction,region,relative_mse_degradation
0276,v,stage2_1007_best,0.011597332544624805,1.1920928955078125e-06,0.060446739196777344,0.0,0.010544679127633572,0.31705729166666663,near_interface_fluid,-0.09076685633879865
0276,p,stage2_1007_best,0.018335064873099327,1.1920928955078125e-06,0.060446739196777344,0.0,0.017804650589823723,0.31705729166666663,near_interface_fluid,-0.028928955907530637
0276,omega,stage2_1007_best,0.16742761433124542,1.1920928955078125e-06,0.060446739196777344,0.0,0.1670946627855301,0.31705729166666663,near_interface_fluid,-0.001988629815011325
0276,temperature,stage2_1007_best,0.003807710949331522,1.1920928955078125e-06,0.060446739196777344,0.0,0.0038370047695934772,0.31705729166666663,near_interface_fluid,0.007693288868761967
0276,__all__,stage2_1007_best,0.04258938878774643,1.1920928955078125e-06,0.060446739196777344,0.0,0.04221288487315178,0.31705729166666663,near_interface_fluid,-0.008840322092224432
0276,u,stage2_1007_best,0.0009061575983650982,1.1920928955078125e-06,0.060446739196777344,0.0,0.000904615968465805,0.31705729166666663,far_field_fluid,-0.0017012823178601754
0276,v,stage2_1007_best,0.0007745542097836733,1.1920928955078125e-06,0.060446739196777344,0.0,0.0007706833421252668,0.31705729166666663,far_field_fluid,-0.0049975425987131335
0276,p,stage2_1007_best,0.0012390059418976307,1.1920928955078125e-06,0.060446739196777344,0.0,0.0012707693967968225,0.31705729166666663,far_field_fluid,0.02563624097762093
0276,omega,stage2_1007_best,0.0015242676017805934,1.1920928955078125e-06,0.060446739196777344,0.0,0.0015436102403327823,0.31705729166666663,far_field_fluid,0.01268979182500075
0276,temperature,stage2_1007_best,0.004511709325015545,1.1920928955078125e-06,0.060446739196777344,0.0,0.004515182692557573,0.31705729166666663,far_field_fluid,0.0007698562322643557
0276,__all__,stage2_1007_best,0.0017911390168592334,1.1920928955078125e-06,0.060446739196777344,0.0,0.001800972386263311,0.31705729166666663,far_field_fluid,0.005490009045372908
0277,u,stage2_1007_best,0.014244956895709038,1.9073486328125e-06,0.045760154724121094,0.0,0.014076346531510353,0.29429117838541663,whole,-0.011836495219545006
0277,v,stage2_1007_best,0.1755618453025818,1.9073486328125e-06,0.045760154724121094,0.0,0.17708618938922882,0.29429117838541663,whole,0.008682661565899006
0277,p,stage2_1007_best,0.015058468095958233,1.9073486328125e-06,0.045760154724121094,0.0,0.014868078753352165,0.29429117838541663,whole,-0.012643340703239867
0277,omega,stage2_1007_best,0.26404473185539246,1.9073486328125e-06,0.045760154724121094,0.0,0.26508572697639465,0.29429117838541663,whole,0.003942495325270537
0277,temperature,stage2_1007_best,0.006754583679139614,1.9073486328125e-06,0.045760154724121094,0.0,0.006766332313418388,0.29429117838541663,whole,0.0017393572774970464
0277,__all__,stage2_1007_best,0.09513292461633682,1.9073486328125e-06,0.045760154724121094,0.0,0.09557653218507767,0.29429117838541663,whole,0.004663028814996251
0277,u,stage2_1007_best,0.002017539693042636,1.9073486328125e-06,0.045760154724121094,0.0,0.0020113480277359486,0.29429117838541663,fluid,-0.003068918707294305
0277,v,stage2_1007_best,0.0014943507267162204,1.9073486328125e-06,0.045760154724121094,0.0,0.001380542409606278,0.29429117838541663,fluid,-0.07615904022747855
0277,p,stage2_1007_best,0.0019335324177518487,1.9073486328125e-06,0.045760154724121094,0.0,0.001961355796083808,0.29429117838541663,fluid,0.014389920787731072
0277,omega,stage2_1007_best,0.010699368081986904,1.9073486328125e-06,0.045760154724121094,0.0,0.010776772163808346,0.29429117838541663,fluid,0.007234453589063503
0277,temperature,stage2_1007_best,0.006343248765915632,1.9073486328125e-06,0.045760154724121094,0.0,0.006340960506349802,0.29429117838541663,fluid,-0.0003607393703563707
0277,__all__,stage2_1007_best,0.004497607704252005,1.9073486328125e-06,0.045760154724121094,0.0,0.004494195803999901,0.29429117838541663,fluid,-0.0007586033457026989
0277,u,stage2_1007_best,0.006865086033940315,1.9073486328125e-06,0.045760154724121094,0.0,0.006724369712173939,0.29429117838541663,near_interface_fluid,-0.020497386496059734
0277,v,stage2_1007_best,0.013231411576271057,1.9073486328125e-06,0.045760154724121094,0.0,0.011066977865993977,0.29429117838541663,near_interface_fluid,-0.1635829781123831
0277,p,stage2_1007_best,0.009856071323156357,1.9073486328125e-06,0.045760154724121094,0.0,0.00944538600742817,0.29429117838541663,near_interface_fluid,-0.04166825728658259
0277,omega,stage2_1007_best,0.21338124573230743,1.9073486328125e-06,0.045760154724121094,0.0,0.21461717784404755,0.29429117838541663,near_interface_fluid,0.0057921309227457725
0277,temperature,stage2_1007_best,0.006952410098165274,1.9073486328125e-06,0.045760154724121094,0.0,0.006906510796397924,0.29429117838541663,near_interface_fluid,-0.0066019266871875084
0277,__all__,stage2_1007_best,0.050057243555784225,1.9073486328125e-06,0.045760154724121094,0.0,0.04975208640098572,0.29429117838541663,near_interface_fluid,-0.006096163774148649
0277,u,stage2_1007_best,0.0016597267240285873,1.9073486328125e-06,0.045760154724121094,0.0,0.0016633644700050354,0.29429117838541663,far_field_fluid,0.002191774057610102
0277,v,stage2_1007_best,0.0007379053276963532,1.9073486328125e-06,0.045760154724121094,0.0,0.0007459155167452991,0.29429117838541663,far_field_fluid,0.01085530724375266
0277,p,stage2_1007_best,0.0014550423948094249,1.9073486328125e-06,0.045760154724121094,0.0,0.0015048645436763763,0.29429117838541663,far_field_fluid,0.03424102902065403
0277,omega,stage2_1007_best,0.001992369070649147,1.9073486328125e-06,0.045760154724121094,0.0,0.002024993533268571,0.29429117838541663,far_field_fluid,0.016374708431301975
