run,checkpoint,case_id,query_count,Kq_min,Kq_max,Kq_mean,Kq_q10,Kq_q90,Kq_histogram
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0663,8192,2,6,3.3294677734375,3.0,4.0,"{""2"": 772, ""3"": 4430, ""4"": 2558, ""5"": 383, ""6"": 49}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0664,8192,2,6,3.3011474609375,3.0,4.0,"{""2"": 434, ""3"": 5393, ""4"": 1867, ""5"": 460, ""6"": 38}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0665,8192,2,6,3.129638671875,2.0,4.0,"{""2"": 1468, ""3"": 4418, ""4"": 2091, ""5"": 206, ""6"": 9}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0666,8192,2,6,3.272216796875,3.0,4.0,"{""2"": 661, ""3"": 5089, ""4"": 2011, ""5"": 413, ""6"": 18}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0667,8192,2,7,3.102294921875,2.0,4.0,"{""2"": 1784, ""3"": 4204, ""4"": 1834, ""5"": 324, ""6"": 44, ""7"": 2}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0668,8192,2,5,3.1798095703125,2.0,4.0,"{""2"": 1334, ""3"": 4551, ""4"": 1807, ""5"": 500}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0669,8192,2,6,3.4705810546875,3.0,4.0,"{""2"": 228, ""3"": 4763, ""4"": 2400, ""5"": 720, ""6"": 81}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0670,8192,2,6,3.406005859375,3.0,4.0,"{""2"": 408, ""3"": 4654, ""4"": 2562, ""5"": 532, ""6"": 36}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0671,8192,2,6,3.2327880859375,3.0,4.0,"{""2"": 681, ""3"": 5373, ""4"": 1736, ""5"": 354, ""6"": 48}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0672,8192,2,6,3.25048828125,3.0,4.0,"{""2"": 728, ""3"": 5065, ""4"": 2019, ""5"": 379, ""6"": 1}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0673,8192,2,6,3.174072265625,2.0,4.0,"{""2"": 1553, ""3"": 4021, ""4"": 2277, ""5"": 321, ""6"": 20}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0674,8192,2,6,3.2535400390625,2.0,4.0,"{""2"": 926, ""3"": 4678, ""4"": 2181, ""5"": 399, ""6"": 8}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0675,8192,2,7,3.3988037109375,3.0,4.0,"{""2"": 231, ""3"": 5035, ""4"": 2394, ""5"": 496, ""6"": 32, ""7"": 4}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0676,8192,2,7,3.123779296875,2.0,4.0,"{""2"": 1387, ""3"": 4747, ""4"": 1727, ""5"": 320, ""6"": 10, ""7"": 1}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0677,8192,2,6,3.271240234375,2.0,4.0,"{""2"": 1104, ""3"": 4264, ""4"": 2352, ""5"": 442, ""6"": 30}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0678,8192,2,6,3.12548828125,2.0,4.0,"{""2"": 1444, ""3"": 4614, ""4"": 1800, ""5"": 330, ""6"": 4}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0679,8192,2,6,3.093994140625,2.0,4.0,"{""2"": 1821, ""3"": 4071, ""4"": 2012, ""5"": 285, ""6"": 3}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0680,8192,2,6,3.1072998046875,2.0,4.0,"{""2"": 1733, ""3"": 4145, ""4"": 2038, ""5"": 254, ""6"": 22}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0681,8192,2,6,3.01171875,2.0,4.0,"{""2"": 2102, ""3"": 4082, ""4"": 1826, ""5"": 174, ""6"": 8}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0682,8192,2,6,3.1021728515625,2.0,4.0,"{""2"": 1713, ""3"": 4240, ""4"": 1943, ""5"": 281, ""6"": 15}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0683,8192,2,6,3.101806640625,2.0,4.0,"{""2"": 1812, ""3"": 4006, ""4"": 2103, ""5"": 270, ""6"": 1}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0684,8192,2,6,3.0631103515625,2.0,4.0,"{""2"": 1724, ""3"": 4472, ""4"": 1757, ""5"": 233, ""6"": 6}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0685,8192,2,6,3.1075439453125,2.0,4.0,"{""2"": 1493, ""3"": 4595, ""4"": 1842, ""5"": 254, ""6"": 8}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0686,8192,2,6,3.0089111328125,2.0,4.0,"{""2"": 1510, ""3"": 5308, ""4"": 1176, ""5"": 187, ""6"": 11}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0687,8192,2,5,3.025146484375,2.0,4.0,"{""2"": 1747, ""3"": 4644, ""4"": 1649, ""5"": 152}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0688,8192,2,6,3.017578125,2.0,4.0,"{""2"": 1930, ""3"": 4411, ""4"": 1644, ""5"": 191, ""6"": 16}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0689,8192,2,6,3.25634765625,2.0,4.0,"{""2"": 1156, ""3"": 4229, ""4"": 2363, ""5"": 439, ""6"": 5}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0690,8192,2,6,3.1279296875,2.0,4.0,"{""2"": 1575, ""3"": 4249, ""4"": 2117, ""5"": 247, ""6"": 4}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0691,8192,2,6,3.1004638671875,2.0,4.0,"{""2"": 1792, ""3"": 4096, ""4"": 2013, ""5"": 271, ""6"": 20}"
Run 1502,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1502_20260923_004751_sparse_incidence_environment_sparsemax/best_by_field_mse_model.pt,0692,8192,2,6,3.052490234375,2.0,4.0,"{""2"": 1895, ""3"": 4212, ""4"": 1850, ""5"": 230, ""6"": 5}"
