case_id,kmax,active_module_count,M_active,M_padded,active_module_source_ids,query_source_count,query_selection,query_domain_bounds,active_mask,module_mass,environment_mass,kappa,module_source_degree_mean,environment_source_degree_mean,query_degree_mean,module_effective_groups_mean,environment_effective_groups_mean,query_effective_groups_mean,module_assignment_numerical_rank,environment_assignment_numerical_rank,query_assignment_numerical_rank,joint_source_assignment_numerical_rank,module_entropy_mean,environment_entropy_mean,query_entropy_mean,module_empty_columns,environment_empty_columns,proposal_module_empty_columns,proposal_environment_empty_columns,proposal_assignments_available,proposal_active_mask,proposal_vs_refined_module_max_abs,proposal_vs_refined_environment_max_abs,p1_p2_assignment_refresh_observed,module_radius_mean,environment_radius_mean,module_radius_shuffled_mass_preserving_mean,environment_radius_shuffled_mass_preserving_mean,joint_centre_separation_mean,query_to_joint_centre_mean,query_source_empty_positive_entries,module_logical_paths,environment_logical_paths,module_unique_pairs,environment_unique_pairs,module_RM_support,environment_RE_support,module_multiplicity,environment_multiplicity,module_dense_valid_pairs,environment_dense_valid_pairs,proposal_normalized,refined_normalized,inactive_module_rows_zero,phase_ledger,p2_module_actual_rows,p2_module_padded_rows,p2_module_geometry_rows,p2_module_content_rows,p2_environment_actual_rows,p2_environment_padded_rows,p2_environment_geometry_rows,p2_environment_content_rows,registered_capacity,occupied_source_groups,pi,pi_sum,kappa_from_pi,kappa_formula_max_abs,query_count,query_degree_median,query_degree_p95,query_degree_min,query_degree_max,query_degree_histogram,module_source_degree_histogram,environment_source_degree_histogram,no_empty_query_support
0295,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.04192207095911726, 0.0098081465278353, 0.2206492509160723, 0.09181126190482504, 0.05032588162326387, 0.16649860995156424, 0.0, 0.031761305672781806, 0.12348337577922003, 0.052214964209789674, 0.1987436058531914, 0.012781515983598571]","[0.1044922579761381, 0.06227347332363328, 0.1101120833385115, 0.14354757676483126, 0.08381865339470095, 0.059629627731434695, 0.06648271057444316, 0.057864434655130026, 0.058572290387625486, 0.07921264916270349, 0.0791447353597808, 0.09484950779005884]",9.703200340270996,5.714285714285714,2.203125,3.40625,2.951831497006509,1.7029041550405857,2.3708352869234126,7,12,12,12,0.5076943692455842,0.22396371410037663,0.38452225716329735,[6],[],[6],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.9738435624791165,1.4455430156590847,1.8834145622542482,3.7865103218189766,4.161160391720293,1.1279104295744518,0,12456,119695,5529,82184,0.7713448660714286,0.4180094401041667,2.2528486163863266,1.4564270417599532,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 119695.0, ""padded_rows"": 0.0, ""unique_pairs"": 82184.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 132151.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 12456.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5529.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 87713.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.07320716232061386, 0.036040809005498886, 0.16538068652153015, 0.11767943948507309, 0.06707227230072021, 0.11306411772966385, 0.033241353929042816, 0.044812869280576706, 0.09102784097194672, 0.06571381539106369, 0.13894417881965637, 0.053815510123968124]",1.0000000558793545,9.703200153783293,1.864877035018253e-07,1024,3.0,5.0,2,6,"{""2"": 102, ""3"": 509, ""4"": 316, ""5"": 89, ""6"": 8}","{""0"": 5, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2}","{""1"": 24, ""2"": 114, ""3"": 46, ""4"": 7, ""5"": 1}",True
0296,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.018629328347742558, 0.028350903669239154, 0.16976469409252914, 0.04504218378237315, 0.062339529395103455, 0.13031610580427305, 0.062178407396589, 0.13463455491832324, 0.09078852240262286, 0.04999260804782222, 0.11728371493518351, 0.09067945874163083]","[0.11322520985004306, 0.08219491267421596, 0.08739207162094925, 0.16384513579153756, 0.0780758449497322, 0.06285857638188948, 0.05927394472140196, 0.04531466189291677, 0.07633401302155109, 0.08157978833575424, 0.06513390562031417, 0.08477193454746156]",11.3367280960083,5.571428571428571,1.921875,3.0966796875,2.757716157508207,1.5440916626389996,2.198865903697051,7,12,12,12,0.48349723861646193,0.17676084266083125,0.35123180583139835,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,1.2063711812193108,1.3604181129006905,2.011755509171304,3.770200429797921,4.1898484611999836,1.1721623545867592,0,11139,87825,5426,69876,0.7569754464285714,0.35540771484375,2.052893475856985,1.256869311351537,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 87825.0, ""padded_rows"": 0.0, ""unique_pairs"": 69876.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 98964.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 11139.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5426.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 75302.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.06592727452516556, 0.0552729070186615, 0.12857837975025177, 0.10444366186857224, 0.07020768523216248, 0.09658734500408173, 0.06072618067264557, 0.08997461199760437, 0.08356127142906189, 0.0657861977815628, 0.091208815574646, 0.0877256989479065]",1.0000000298023224,11.336728597092666,5.010843651120922e-07,1024,3.0,4.0,2,6,"{""2"": 182, ""3"": 596, ""4"": 213, ""5"": 31, ""6"": 2}","{""0"": 5, ""5"": 3, ""6"": 4}","{""1"": 53, ""2"": 105, ""3"": 30, ""4"": 4}",True
0297,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.017763889261654443, 0.006021932565740177, 0.1569144387862512, 0.00010278633895463177, 0.05148777937782662, 0.06950744334608316, 0.05875674063073737, 0.19658030912147034, 0.1984530964068004, 0.08450705960525998, 0.10820549294086437, 0.0516990354018552]","[0.09891373522502062, 0.07706933895436426, 0.08961908118605305, 0.15028506142940984, 0.06179530202643946, 0.07804665910468125, 0.061845674305610984, 0.04848380238884904, 0.07919903852355976, 0.08747221942758189, 0.07709368150002169, 0.09017640460903446]",10.687994003295898,6.285714285714286,1.9635416666666667,3.279296875,2.851065125453542,1.574707900973894,2.249120876045898,7,12,12,12,0.4793934104020502,0.18709539494329985,0.3645347002251351,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.9191616463328413,1.3851323217072224,1.3345587975809008,3.7775164545328392,4.0802781058282624,1.1639485525267559,0,13677,100276,6191,75135,0.8636997767857143,0.3821563720703125,2.209174608302374,1.3346110334730819,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 100276.0, ""padded_rows"": 0.0, ""unique_pairs"": 75135.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 113953.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 13677.0, ""padded_rows"": 5120.0, ""unique_pairs"": 6191.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 81326.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.05833881348371506, 0.04154563322663307, 0.12326675653457642, 0.07519394904375076, 0.05664154142141342, 0.07377704977989197, 0.06030120700597763, 0.12253206223249435, 0.13882607221603394, 0.08598963916301727, 0.09264959394931793, 0.07093772292137146]",1.0000000409781933,10.68799210882977,1.8944661288600173e-06,1024,3.0,5.0,2,5,"{""2"": 100, ""3"": 601, ""4"": 260, ""5"": 63}","{""0"": 5, ""5"": 1, ""6"": 3, ""7"": 3}","{""1"": 40, ""2"": 124, ""3"": 23, ""4"": 5}",True
0298,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.030422723186867576, 0.022933136671781536, 0.17538664115376634, 0.03161992771284921, 0.024178590359432352, 0.14768741587509532, 0.04036004628453936, 0.10311315598249036, 0.09969290094107106, 0.03187803019370351, 0.1992962248706525, 0.09343119817120688]","[0.09165950775301707, 0.08311738901587282, 0.08959293803006099, 0.15568763774354008, 0.08980708169595648, 0.06809494863652316, 0.05475526642597591, 0.051650908503991864, 0.08949990837815372, 0.062436785956379026, 0.06063470370039189, 0.10306292348347294]",10.670480728149414,6.714285714285714,2.015625,3.234375,3.018052546496374,1.5934445299807791,2.2842573100640786,7,12,12,12,0.513761997511048,0.18958857530034331,0.3682979431712068,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,1.377705427901217,1.405802719262063,1.7859812933857984,3.7778348974101568,4.036036174373166,1.1317143512133718,0,14581,99403,6673,74287,0.9309430803571429,0.3778432210286458,2.185074179529447,1.3380941483705089,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 99403.0, ""padded_rows"": 0.0, ""unique_pairs"": 74287.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 113984.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 14581.0, ""padded_rows"": 5120.0, ""unique_pairs"": 6673.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 80960.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.06104111298918724, 0.0530252642929554, 0.13248978555202484, 0.09365379810333252, 0.056992847472429276, 0.10789118707180023, 0.047557659447193146, 0.07738203555345535, 0.09459640830755234, 0.0471574068069458, 0.12996546924114227, 0.09824706614017487]",1.0000000409781933,10.670481031395408,3.032459936491705e-07,1024,3.0,5.0,2,5,"{""2"": 124, ""3"": 603, ""4"": 230, ""5"": 67}","{""0"": 5, ""5"": 1, ""6"": 1, ""7"": 4, ""8"": 1}","{""1"": 45, ""2"": 103, ""3"": 40, ""4"": 4}",True
0299,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.005995806423015892, 0.04459976777434349, 0.06241663811462267, 0.00018949904811701602, 0.0031294607158218113, 0.10246365836688451, 0.11444583109446935, 0.18015785086234767, 0.18721785386359052, 0.06568397368703568, 0.15638524054416586, 0.07731443324259349]","[0.10696233512135223, 0.08200636727269739, 0.081937831089211, 0.1488690110854804, 0.0689242184938242, 0.0783987573425596, 0.04693627626450811, 0.04827018375120436, 0.07608876035859187, 0.10101274292295176, 0.07640925505741812, 0.0841842599256779]",10.947953224182129,5.428571428571429,1.9166666666666667,3.1875,3.0034647891603514,1.5545569855859291,2.2756638177516635,7,12,12,12,0.5005463139681448,0.1791807065148694,0.36499448733600637,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,1.1508824352713731,1.398485132349084,1.6076692269216104,3.769774653029394,4.067218404463534,1.1329687640318187,0,11975,90976,5939,73279,0.8285435267857143,0.3727162679036458,2.0163327159454454,1.2415016580466436,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 90976.0, ""padded_rows"": 0.0, ""unique_pairs"": 73279.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 102951.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 11975.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5939.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 79218.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.0564790777862072, 0.06330306828022003, 0.0721772313117981, 0.0745292529463768, 0.036026839166879654, 0.09043121337890625, 0.08069105446338654, 0.11421402543783188, 0.1316533088684082, 0.083348348736763, 0.11639724671840668, 0.08074934780597687]",1.0000000149011612,10.9479535759699,3.517877704695138e-07,1024,3.0,4.0,2,5,"{""2"": 152, ""3"": 574, ""4"": 252, ""5"": 46}","{""0"": 5, ""4"": 2, ""5"": 1, ""6"": 3, ""7"": 1}","{""1"": 54, ""2"": 105, ""3"": 28, ""4"": 5}",True
0300,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.0025954866515738623, 0.01056602235673511, 0.11104797891208104, 0.06851853323834282, 0.06320745344938977, 0.18664531436349663, 0.09497573971748352, 0.17856279121977942, 0.08305718385132162, 0.009072593691858597, 0.11830395362007297, 0.07344694981085402]","[0.11173638399729192, 0.07468456524172022, 0.09091596014998989, 0.15491565937797228, 0.07909853675907165, 0.056420710422874734, 0.058642692592305444, 0.04490044222863314, 0.09942841228136481, 0.0731715655941419, 0.06309873434171702, 0.09298633745250606]",10.97121810913086,5.571428571428571,1.96875,3.2353515625,2.9786774516162153,1.5684972692137589,2.306324713246943,7,12,11,12,0.48710434024690813,0.18276407145551285,0.37311656498436596,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,1.1798700794898036,1.412534834315213,1.7508241786812815,3.7761332795518134,4.240753311408059,1.1405812032481826,0,12297,95647,5757,73833,0.8031529017857143,0.3755340576171875,2.136008337675873,1.29545054379478,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 95647.0, ""padded_rows"": 0.0, ""unique_pairs"": 73833.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 107944.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 12297.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5757.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 79590.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.05716593563556671, 0.04262528568506241, 0.10098197311162949, 0.1117170974612236, 0.07115299999713898, 0.12153302133083344, 0.07680922001600266, 0.1117316260933876, 0.09124280512332916, 0.04112207889556885, 0.09070134907960892, 0.08321664482355118]",1.000000037252903,10.971217756309947,3.528209120418069e-07,1024,3.0,5.0,2,6,"{""2"": 139, ""3"": 567, ""4"": 261, ""5"": 52, ""6"": 5}","{""0"": 5, ""5"": 5, ""6"": 1, ""8"": 1}","{""1"": 51, ""2"": 99, ""3"": 39, ""4"": 3}",True
0301,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.0, 0.04051962451610182, 0.1625041535922459, 0.0009018485434353352, 0.04476707092752413, 0.04802602955273219, 0.0847924037703446, 0.20878638170792588, 0.21628399197314657, 0.0912647271262748, 0.023181154255455888, 0.0789726385846734]","[0.08743172181129921, 0.08575388300232588, 0.09557309676893055, 0.1381716921944947, 0.05477597776916811, 0.09661809290992095, 0.05751368694473057, 0.05276937797316349, 0.0707794332023089, 0.08976021855293465, 0.08119119781379898, 0.08966162051850309]",10.429311752319336,5.857142857142857,1.9635416666666667,3.3203125,2.8087972801683163,1.6217809461884762,2.2703826737178785,7,12,12,12,0.4844533508445596,0.1948055481643729,0.3730063544516179,[0],[],[0],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.9349299441712996,1.419814420066978,1.6825970367519127,3.7781977287643542,4.141921698787215,1.1700008662455033,0,12359,103736,5759,76426,0.8034319196428571,0.3887227376302083,2.146032297273832,1.3573391254285192,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 103736.0, ""padded_rows"": 0.0, ""unique_pairs"": 76426.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 116095.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 12359.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5759.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 82185.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.043715864419937134, 0.0631367489695549, 0.12903863191604614, 0.06953676789999008, 0.04977152496576309, 0.0723220556974411, 0.07115304470062256, 0.13077789545059204, 0.14353172481060028, 0.0905124694108963, 0.05218617618083954, 0.08431713283061981]",1.000000037252903,10.429312897904353,1.1455850170705162e-06,1024,3.0,4.0,2,5,"{""2"": 36, ""3"": 666, ""4"": 280, ""5"": 42}","{""0"": 5, ""5"": 2, ""6"": 4, ""7"": 1}","{""1"": 50, ""2"": 104, ""3"": 33, ""4"": 5}",True
0302,12,7,7,12,"[0, 1, 2, 3, 4, 5, 6]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.01534748702709164, 0.04612327686377934, 0.0880711562266307, 0.0035700547325957033, 0.045662824596677504, 0.14567261056176253, 0.05250037142208644, 0.1875163053295442, 0.13046021786119255, 0.04348278471401759, 0.14318970617439064, 0.0984032271163804]","[0.09973234524174285, 0.06904867223541562, 0.0876108855785181, 0.12976621291939708, 0.08403282709574945, 0.0745103345446599, 0.04877993473201058, 0.048969367519021034, 0.08572888808945815, 0.08125206303278296, 0.09161094638208547, 0.09895752269464235]",11.018843650817871,5.428571428571429,1.8489583333333333,3.1142578125,2.8068294597668535,1.509619317468725,2.2129111495642095,7,12,12,12,0.4853088638205116,0.16729594629550593,0.3542744926530659,[],[],[],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,1.2080197940643627,1.3568585336990548,1.5849229581625268,3.7735627512462653,4.166706258766807,1.1528623138733742,0,11397,87200,5770,70371,0.8049665178571429,0.3579254150390625,1.9752166377816291,1.2391468076338263,7168,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 87200.0, ""padded_rows"": 0.0, ""unique_pairs"": 70371.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 98597.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 11397.0, ""padded_rows"": 5120.0, ""unique_pairs"": 5770.0}, ""padded_rows"": 5120.0, ""status"": ""available"", ""unique_pairs"": 76141.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,5120.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.0575399175286293, 0.05758597329258919, 0.08784101903438568, 0.06666813790798187, 0.06484783440828323, 0.11009147763252258, 0.050640154629945755, 0.11824284493923187, 0.10809455066919327, 0.062367428094148636, 0.11740031838417053, 0.09868037700653076]",1.0000000335276127,11.018843974390494,3.2357262291782263e-07,1024,3.0,4.0,2,6,"{""2"": 218, ""3"": 502, ""4"": 277, ""5"": 23, ""6"": 4}","{""0"": 5, ""5"": 4, ""6"": 3}","{""1"": 58, ""2"": 108, ""3"": 23, ""4"": 3}",True
0633,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.040147523085276283, 0.013308882713317871, 0.08917219191789627, 0.0, 0.0, 0.15560852332661548, 0.08426551024119058, 0.20491617421309152, 0.16332883170616694, 0.004347603380059202, 0.24383502375955382, 0.0010697605709234872]","[0.038996587463770986, 0.02167432959928798, 0.10019648187638569, 0.11911488462161889, 0.08778588950129534, 0.10547196149127559, 0.03949268485666834, 0.096986987919081, 0.12113284718361682, 0.07238828926347195, 0.09076769940050632, 0.10599135572556405]",8.887004852294922,6.333333333333333,2.125,3.537109375,3.2703728018964413,1.6432387010766474,2.50249418130028,3,12,11,12,0.530745297819517,0.2035311916273205,0.4057195131686009,"[3, 4]",[],"[3, 4]",[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.40337283593326995,1.4793141768629676,0.5439004238323197,3.780499968924615,3.924073160935481,1.1747548353844777,0,6585,130248,2824,89500,0.9192708333333334,0.4552205403645833,2.3317988668555243,1.4552849162011172,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 130248.0, ""padded_rows"": 0.0, ""unique_pairs"": 89500.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 136833.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 6585.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2824.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 92324.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.039572056382894516, 0.01749160885810852, 0.09468434005975723, 0.05955744907259941, 0.04389294609427452, 0.13054025173187256, 0.061879098415374756, 0.1509515941143036, 0.1422308385372162, 0.038367945700883865, 0.16730135679244995, 0.053530555218458176]",1.0000000409781933,8.887005028695864,1.764009418536716e-07,1024,3.0,5.0,2,6,"{""2"": 74, ""3"": 506, ""4"": 272, ""5"": 164, ""6"": 8}","{""0"": 9, ""6"": 2, ""7"": 1}","{""1"": 37, ""2"": 104, ""3"": 42, ""4"": 8, ""5"": 1}",True
0634,12,3,3,12,"[0, 1, 2]",8192,deterministic_linspace_subset,"[0.046875, 11.953125, 0.046875, 5.953125]","[true, true, true, true, true, true, true, true, true, true, true, true]","[0.04406062761942545, 0.02481381595134735, 0.006195675581693649, 0.019743344436089195, 0.0, 0.17686192380885282, 0.12227914730707803, 0.1698038124789794, 0.1637998732427756, 0.024386321504910786, 0.09470048721910491, 0.15335499681532383]","[0.038919484902483724, 0.01361638152350982, 0.09857359351978327, 0.07146889949217439, 0.07873454519237079, 0.11920615665925043, 0.05154425928291554, 0.06387161966995335, 0.12698858156242446, 0.09710229246411473, 0.0945891372781868, 0.14538504820666268]",9.286630630493164,6.333333333333333,2.015625,3.326171875,2.8771720861740975,1.6094998903069877,2.329151166714492,3,12,12,12,0.4996756896351328,0.18906045397540397,0.37144425343307386,[4],[],[4],[],False,"[true, true, true, true, true, true, true, true, true, true, true, true]",,,,0.5783146436828797,1.4400621847730513,0.6759026418056614,3.774249068366255,4.309254653370439,1.1096123959056974,0,5978,117464,2791,83989,0.9085286458333334,0.4271901448567708,2.141884629165174,1.398564097679458,3072,196608,True,True,True,"{""P0"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P1"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}, ""P2"": {""actual_rows"": 208896.0, ""content_rows"": 786432.0, ""environment"": {""actual_rows"": 196608.0, ""content_rows"": 786432.0, ""geometry_rows"": 196608.0, ""logical_paths"": 117464.0, ""padded_rows"": 0.0, ""unique_pairs"": 83989.0}, ""geometry_rows"": 196608.0, ""logical_paths"": 123442.0, ""module"": {""actual_rows"": 12288.0, ""content_rows"": null, ""geometry_rows"": null, ""logical_paths"": 5978.0, ""padded_rows"": 9216.0, ""unique_pairs"": 2791.0}, ""padded_rows"": 9216.0, ""status"": ""available"", ""unique_pairs"": 86780.0}, ""P2_consistency"": {""reason"": ""explicit phase ledger missing"", ""status"": ""unavailable""}}",12288.0,9216.0,,,196608.0,0.0,196608.0,786432.0,12,12,"[0.04149005562067032, 0.01921509951353073, 0.0523846372961998, 0.045606132596731186, 0.03936728090047836, 0.14803405106067657, 0.08691170811653137, 0.11683771759271622, 0.1453942358493805, 0.060744304209947586, 0.09464481472969055, 0.14937004446983337]",1.0000000819563866,9.286630733924513,1.034313488190719e-07,1024,3.0,5.0,2,6,"{""2"": 141, ""3"": 517, ""4"": 277, ""5"": 69, ""6"": 20}","{""0"": 9, ""6"": 2, ""7"": 1}","{""1"": 51, ""2"": 98, ""3"": 37, ""4"": 1, ""5"": 5}",True
