label,checkpoint,checkpoint_epoch,architecture,case_id,phase,status,median_wall_ms,p95_wall_ms,median_cuda_event_ms,peak_incremental_allocated_mib,peak_incremental_reserved_mib,baseline_allocated_mib,baseline_reserved_mib,application_grid_query_count,direct_query_count
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0283,application_evaluator,complete,42.704833671450615,45.06679866462946,42.68272018432617,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0283,full_forward,complete,27.859372086822987,28.119605034589767,27.823104858398438,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0283,preparation_plus_one_query,complete,33.803535625338554,36.206986010074615,33.781761169433594,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0283,prepared_p2_decode,complete,6.885361857712269,6.984930485486984,6.863872051239014,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0284,application_evaluator,complete,29.997671954333782,30.091204773634672,29.973983764648438,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0284,full_forward,complete,28.83437369018793,29.219569079577923,28.7959041595459,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0284,preparation_plus_one_query,complete,25.10226611047983,25.179204437881708,25.08083152770996,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0284,prepared_p2_decode,complete,6.53698667883873,6.578725203871727,6.507552146911621,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0285,application_evaluator,complete,31.00200928747654,31.22377349063754,30.978591918945312,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0285,full_forward,complete,26.808100752532482,27.051740046590567,26.785791397094727,363.724609375,0.0,21.82861328125,462.0,8192,8192
