model_label,stratum_name,stratum_value,num_cases,global_field_fluid_norm_l2_mean,global_field_fluid_norm_l2_median,global_field_fluid_norm_l2_p95,global_field_fluid_norm_l2_max,global_field_near_interface_norm_l2_mean,global_field_near_interface_norm_l2_median,global_field_near_interface_norm_l2_p95,global_field_near_interface_norm_l2_max,global_field_far_fluid_norm_l2_mean,global_field_far_fluid_norm_l2_median,global_field_far_fluid_norm_l2_p95,global_field_far_fluid_norm_l2_max,field_temperature_fluid_physical_mae_mean,field_temperature_fluid_physical_mae_median,field_temperature_fluid_physical_mae_p95,field_temperature_fluid_physical_mae_max,port_t_env_final_physical_mae_mean,port_t_env_final_physical_mae_median,port_t_env_final_physical_mae_p95,port_t_env_final_physical_mae_max,port_h_effective_final_physical_mae_mean,port_h_effective_final_physical_mae_median,port_h_effective_final_physical_mae_p95,port_h_effective_final_physical_mae_max,internal_temperature_physical_mae_mean,internal_temperature_physical_mae_median,internal_temperature_physical_mae_p95,internal_temperature_physical_mae_max,interface_t_surface_physical_mae_mean,interface_t_surface_physical_mae_median,interface_t_surface_physical_mae_p95,interface_t_surface_physical_mae_max,interface_q_normal_physical_mae_mean,interface_q_normal_physical_mae_median,interface_q_normal_physical_mae_p95,interface_q_normal_physical_mae_max,pressure_drop_inlet_minus_outlet_physical_abs_error_mean,pressure_drop_inlet_minus_outlet_physical_abs_error_median,pressure_drop_inlet_minus_outlet_physical_abs_error_p95,pressure_drop_inlet_minus_outlet_physical_abs_error_max,mean_outlet_temperature_physical_abs_error_mean,mean_outlet_temperature_physical_abs_error_median,mean_outlet_temperature_physical_abs_error_p95,mean_outlet_temperature_physical_abs_error_max,mean_active_module_temperature_physical_abs_error_mean,mean_active_module_temperature_physical_abs_error_median,mean_active_module_temperature_physical_abs_error_p95,mean_active_module_temperature_physical_abs_error_max
Run1501_best_total_e4877,wall_proximity_stratum,near_<1p5r,28,0.031331418397680805,0.024670832905792098,0.07058186793411306,0.07520868662928103,0.032273192897318156,0.022251787338222424,0.09150680490101736,0.09746986788018895,0.030295977986188407,0.027553609451494807,0.05183341715104125,0.057741069365126116,0.17708363478029615,0.1542581671643849,0.34380335371308485,0.5424546528228471,0.7456225560458539,0.7178093654901854,0.9724396294541656,1.1219038729156767,0.44488329033867846,0.45577760892254965,0.6228451992571353,0.6699679017066955,0.2871172882045275,0.2330221245699048,0.6181410942682919,1.1729732570216065,0.3875365427065622,0.3479431661777198,0.7501343341451134,1.3488242809793778,1.040604565778502,0.9497299063950777,1.6894624722376463,2.0156064379428114,0.001352978608498542,0.0010076347866743163,0.003354232500336707,0.004479830272259733,0.17002755210458936,0.15477741963695735,0.4501553270170914,0.5772866159677505,0.18133084288601672,0.13292651013909573,0.5144495007095409,1.1110450522668174
Run1502_best_field_e4794,wall_proximity_stratum,interior_>=2p5r,12,0.019276118947382306,0.017978930972649368,0.02851427541080273,0.033637036985562745,0.014238083666392317,0.011102297767312724,0.02782333553323399,0.031379923519646045,0.020811450445458783,0.020346637347830068,0.02526621853298975,0.027079209429707915,0.10503941064992312,0.09527761405535415,0.14875984370128215,0.19664667219610463,0.6837922481716507,0.6866038006652768,0.8201114268111996,0.8314016988500953,0.37396872523758146,0.37416060020526254,0.5348780615627764,0.6608481109142303,0.2237513667253279,0.20785328592723243,0.32643203020557876,0.34648466111769666,0.29959857411837826,0.33552495087496936,0.40424915750510987,0.4456183227399985,0.9531239704519976,0.9485975317656994,1.2531310226147372,1.339293001840512,0.0013495084980850909,0.0012645630849021927,0.002641182077459802,0.0032027468571982354,0.09114300487090077,0.07914805709151551,0.19888059543045525,0.22506196078757057,0.13705461159692925,0.1316434971134699,0.25467429553809173,0.26074405846977733
Run1502_best_field_e4794,wall_proximity_stratum,middle_1p5r_to_2p5r,50,0.028842591179570574,0.022616115722116803,0.055465265473110925,0.06928592787370233,0.03061826341495808,0.019677336682335435,0.06418942677646251,0.09653738570459278,0.027240077737305923,0.025203557658130607,0.047207089731572296,0.056746733422383004,0.16529087747464508,0.14736833219962708,0.30170981741134045,0.4669660454618883,0.7525251219007187,0.7339717626804486,0.9606417884118854,1.150227941173528,0.46910651660675096,0.43274965775864466,0.749102642536163,0.9599895392145429,0.28033028414018085,0.23543848076367035,0.4726768489026601,0.8260367651648431,0.3687700665179818,0.36012675909857667,0.5265895412769168,0.7921986743807793,1.2281568022824219,1.1580199837352017,1.9423846763798165,2.376800579750644,0.0019074184324901467,0.0016816254437799216,0.0042498785193402,0.007088955860581336,0.1425268076680777,0.09497612854465842,0.36532323795836413,0.9208196643739939,0.16021722740204197,0.14607746378293207,0.2769853313373387,0.7085702126318338
Run1502_best_field_e4794,wall_proximity_stratum,near_<1p5r,28,0.030085666041146937,0.023941513866625325,0.060874352254075094,0.06782829754047799,0.029641124814586795,0.019122792320341454,0.0809210950937512,0.08637778514381876,0.031231416374421093,0.026953155471230648,0.055286175806244384,0.07395902992054545,0.1764710309313133,0.1563225223120353,0.328567805356981,0.6036033086069537,0.7408522574161337,0.7220457576525707,0.9383032372547312,0.988709864073566,0.42827624619311216,0.4317722335457802,0.6390385913103818,0.6746678978204728,0.2747324459148691,0.22987175441213098,0.452717802049616,1.0370066546016445,0.3764080366906139,0.35009272396564484,0.5813979206141083,1.217385955420988,1.195395043765507,1.1370566764451464,1.9575931569933887,2.40397020828511,0.001685372041425889,0.0013759746771029313,0.003207512846165627,0.007337994307818008,0.16637940421956696,0.12066113576292992,0.508547386726968,1.002681877464056,0.16994502481243298,0.1352512343972645,0.35155635392172924,0.9739116464386406
Run1501_best_field_e4689,heating_heterogeneity_stratum,high_cv_>=0p35,20,0.037119844995394405,0.02306295675062035,0.07347169696974692,0.0743711770255495,0.04407580870914764,0.0252889591890626,0.10004525525722499,0.11096245546325632,0.02955573822277503,0.02605701238102532,0.05376194265422762,0.057699087085404804,0.18583987376408528,0.13985607733228012,0.3656621425656449,0.5348026737404868,0.7504152909050961,0.7218201216543093,1.1151699424654777,1.1574558571779303,0.4792282905642475,0.4503015418137823,0.7212928510350842,0.983126808490072,0.36324267552116996,0.2483919038209375,0.7229570627901755,1.1737398365825338,0.43343660020735114,0.3380633980035782,0.8487423749015272,1.347149950319103,1.2718672277752678,1.1503342314463225,1.9474622352913555,2.1133691194866384,0.0011297124548036662,0.001132585492086946,0.002386202244395009,0.003801984280698889,0.16309644603297785,0.10630812426097691,0.480362991662696,0.49813010171055794,0.2312152870276824,0.14416299763559515,0.6886620441398728,1.1114123266488694
Run1501_best_field_e4689,heating_heterogeneity_stratum,low_cv_<0p25,28,0.028315164715217524,0.021807654140791437,0.0576899127848861,0.0714093218714754,0.028149405724289863,0.014515115803270081,0.07978287157789181,0.09038067809015342,0.02871285443574212,0.02623460796655705,0.04976747040111211,0.060514880489912645,0.16256444303408554,0.14012639379520322,0.29459343777713337,0.44784247878632405,0.7608679857624134,0.7583851883808772,0.9716400413867086,1.1170552865602077,0.3998556904241341,0.36185266574223834,0.6385011000931262,0.7182382430349078,0.2772526110367957,0.22688719220500714,0.576365958268559,1.1265864343430205,0.35508535937168545,0.3657844631622235,0.6975531664676962,0.9391544910946062,1.0068868635350612,0.9048338125149409,1.6676038615033029,2.3330826523846815,0.0021703749402734373,0.0016660455697241616,0.004928593218787114,0.007287947657459881,0.17374471682212192,0.15335594082716852,0.37425254345871506,1.1207790324478992,0.1709364982998436,0.13808978193073873,0.20450321933840176,1.0912623153418437
Run1501_best_field_e4689,heating_heterogeneity_stratum,medium_cv_0p25_to_0p35,42,0.025523647285834995,0.021906393237016503,0.04981810317244265,0.05792592791010603,0.02469836953605756,0.01962626086585402,0.06724739010283126,0.0823078501118343,0.02647124107622855,0.02583062012579334,0.03994778789591791,0.043854155959788574,0.15017903786758302,0.14871463117339448,0.25994378231141074,0.2944535820715144,0.7200904434482945,0.7115024047948065,0.8894856567087115,0.9119577702134848,0.46785945376199656,0.4523079210094043,0.6630600812286137,0.8232878163456917,0.23560094566138842,0.21855425879513263,0.334221209444624,0.34790140346116183,0.3335202498971263,0.33212462659770003,0.40418004052979606,0.4965887178799936,1.0198282720445198,0.9696732579589089,1.4942926772278067,1.7219556689794575,0.0013382016533750544,0.001272030317068129,0.0027919817268866596,0.003778389376748237,0.13873375593106002,0.11716939346297295,0.30262455865740767,0.5459252370055765,0.12657604983457943,0.12802945085890283,0.18951288384397327,0.28112459623228325
Run1501_best_total_e4877,heating_heterogeneity_stratum,high_cv_>=0p35,20,0.037921715278777426,0.022293987765576843,0.07526531660566939,0.07634128615704826,0.045287638279062604,0.02337556946424863,0.10686358787347724,0.1157808774243726,0.029736898261036752,0.02584352163025556,0.05640927383439916,0.057741069365126116,0.18701353612907118,0.13825682511131604,0.39094064308996745,0.5424546528228471,0.75671441506539,0.7185476628281842,1.123019491921046,1.1442162530230624,0.4804397387412333,0.4512017826948847,0.7090407137998516,0.9709950515202114,0.36384749759755497,0.24741015262632254,0.7573526318176578,1.1729732570216065,0.43447391271435964,0.3321703030727804,0.8895241465193356,1.3488242809793778,1.249984944491471,1.0982937480628605,2.016804222729323,2.0395621336730465,0.0011446064758274589,0.0012170641693955986,0.0024645531554369883,0.002808963596180547,0.15660493355371727,0.08889205940067768,0.5210789234648474,0.5772866159677505,0.2357384342824284,0.14087552216485832,0.7161304356972976,1.1110450522668174
Run1501_best_total_e4877,heating_heterogeneity_stratum,low_cv_<0p25,28,0.02783590697969082,0.022159239185384202,0.05817481813426455,0.07071463295642544,0.027030805251235933,0.0147305037047671,0.07635488172410168,0.088642601194581,0.028697284729677187,0.02649236968825957,0.0489114250593991,0.06072302639746295,0.16307916438599437,0.14335671168477732,0.29703353693253803,0.4455805012850185,0.7663080382318835,0.7547114142527183,0.9925600433256476,1.055655832309276,0.39593329273012223,0.3545979658762614,0.6443929545581341,0.7687332672732217,0.271778234286428,0.22446892830855264,0.5587804455824135,1.0948591563656744,0.34873187831099317,0.3598193061050205,0.6829091006331143,0.9065733565283673,0.9839432283794052,0.8730790861882269,1.6894624722376463,2.2922179122854556,0.0019848504734422284,0.0014730920551073723,0.004691418229526789,0.0066314889045315795,0.17554949245329357,0.11966171154926997,0.34823580766787926,1.1208368787556537,0.1644818595917333,0.12565804587965168,0.22025482670589352,1.0639780751340453
Run1501_best_total_e4877,heating_heterogeneity_stratum,medium_cv_0p25_to_0p35,42,0.025252747084861075,0.021448165476648184,0.048026820321658024,0.053373483102075375,0.0240362518300039,0.018101962335131346,0.06319769130031548,0.0747611933990864,0.02641795262305975,0.025447412700964653,0.0379461036369388,0.04437377076588552,0.1473011789564861,0.14675666633896287,0.24180138239564794,0.2976839182853276,0.7161424507920223,0.7110017597520103,0.8868444096901275,0.9091337639838457,0.4677634195912453,0.44504422893126805,0.6606183964014052,0.8232889771461487,0.23508428934963915,0.2218717213402423,0.32540041565707367,0.34310901697192875,0.33589969060131375,0.3356629700322325,0.4131823632533529,0.4776186530611345,0.9928539975556993,0.9411761556707677,1.5032475171790323,1.715752491195287,0.0012127032510001019,0.0010047963635315682,0.0031258381904535762,0.004042291036967072,0.13641608286897758,0.1122707694885321,0.3224338045580224,0.5264228058513254,0.12900946527934667,0.13478001851097599,0.18734337928072695,0.2584835188333372
Run1502_best_field_e4794,heating_heterogeneity_stratum,high_cv_>=0p35,20,0.03632595938615514,0.03075039592729865,0.06790117905713922,0.06928592787370233,0.04274248945147653,0.04312608402929067,0.08688576517185746,0.09653738570459278,0.03014347160213269,0.025680694013563595,0.04664618365836406,0.07395902992054545,0.18500322618684456,0.1563809135368919,0.2896190237922009,0.6036033086069537,0.761885750643643,0.6975533662829548,0.9967857679285642,1.150227941173528,0.46553981439698305,0.42924804027591434,0.6930312813286272,0.9599895392145429,0.3399739554699433,0.2765892577850927,0.5287610283471447,1.0370066546016445,0.42304444456539514,0.36984519200133426,0.6243471558431966,1.217385955420988,1.391676955187528,1.2754192443470984,2.3781590611773673,2.40397020828511,0.0024880957528012003,0.0021851905984249242,0.006537178786936693,0.007337994307818008,0.1989637693955956,0.15862524462863803,0.6217709121565352,1.002681877464056,0.21148024278266053,0.14789376815017174,0.46249332010124333,0.9739116464386406
Run1502_best_field_e4794,heating_heterogeneity_stratum,low_cv_<0p25,28,0.026408190119865067,0.020425874313402665,0.0566432554903938,0.05942132906437716,0.024581595336768874,0.013210409195169422,0.06072404238480544,0.07823100863669517,0.027677204116964234,0.024141182464505875,0.05272240935894569,0.05526023505942726,0.16036541997331363,0.13172598150691903,0.3267913705887052,0.4669660454618883,0.749322977264334,0.7476664522352318,0.9409900523442774,1.075531452242285,0.416460070890837,0.4005484928687414,0.6720919969677925,0.8199249463421958,0.26554322195162733,0.2309524949938444,0.5615938703908319,0.8260367651648431,0.3461611050550135,0.3597590028175286,0.6125785425784331,0.7921986743807793,1.0979101031412035,1.090784708658854,1.8414523741975426,2.007646684002663,0.0016898210573762032,0.0015330076976169948,0.0037081213320107036,0.007088955860581336,0.12600469429767308,0.0978394002886489,0.23647628314793104,0.6548437165110954,0.15598970524596806,0.1470631734730352,0.19270897647813437,0.7085702126318338
Run1502_best_field_e4794,heating_heterogeneity_stratum,medium_cv_0p25_to_0p35,42,0.024997455343331094,0.022300510459765048,0.04794028630744576,0.056952476852865606,0.023537790740332926,0.01845738841494164,0.0621576747295096,0.06877290345360604,0.02639023341373667,0.02513523226618533,0.03796630804955579,0.05850203407833719,0.14942641391948644,0.14608745220831404,0.26704911163846723,0.3538877548207987,0.7227825691541254,0.7163656001212075,0.8672745786083396,0.9748979837168008,0.45150017032648976,0.4320140168070793,0.6602950974553823,0.8064750209450722,0.24188928022106856,0.22170274363532966,0.3610655403021969,0.3951372750331749,0.3433264621382985,0.34602958459872757,0.44919880825272274,0.5325551732842412,1.1366992141255954,1.1177077741420363,1.613495454408361,2.0059602888567105,0.0014685365737832291,0.001372900063557836,0.0033174605276286677,0.003629818638728466,0.12788745075609076,0.09703462617471814,0.35121675422415133,0.9208196643739939,0.13849192384459658,0.1352512343972645,0.2283271501281037,0.26074405846977733
