additive_energy,additive_energy_fraction,additive_is_dominant,case_id,channel,checkpoint,edge,environment_dominant_occupancy,module_dominant_occupancy,pairwise_abs_mean,pairwise_contribution_fraction,query_dominant_occupancy,query_mean_probability,region,region_scale_x,region_scale_y,region_x,region_y,source_scale_x,source_scale_y,source_x,source_y
,,,0286,unavailable,classic_1000_best,1,0.22916666666666666,0.25,4.094919718438177,0.29697364916646374,0.2261962890625,0.2131109722944603,whole,2.6232266426086426,0.9235937595367432,7.081541061401367,3.8075594902038574,1.6939616203308105,1.042994737625122,7.869968891143799,2.681159019470215
,,,0286,unavailable,classic_1000_best,2,0.140625,0.0,0.9731416046886352,0.07057462254969857,0.1776123046875,0.14477510814747913,whole,2.7029969692230225,0.8864820003509521,8.912631034851074,4.898085117340088,1.7968595027923584,1.095595359802246,8.158801078796387,2.7697439193725586
,,,0286,unavailable,classic_1000_best,3,0.08854166666666667,0.0,1.4274340053514152,0.10352102474799989,0.09619140625,0.1417700044359404,whole,2.470731019973755,0.9407296776771545,2.96101450920105,4.888522148132324,1.6822596788406372,1.040281891822815,7.779223442077637,2.6509244441986084
,,,0286,unavailable,classic_1000_best,4,0.17708333333333334,0.16666666666666666,2.80852639251907,0.20368124137115595,0.139892578125,0.15584541069078497,whole,2.2932724952697754,0.844903290271759,7.86038875579834,1.7194793224334717,1.600154995918274,1.048067331314087,7.683051586151123,2.4453511238098145
,,,0286,unavailable,classic_1000_best,5,0.2760416666666667,0.0,2.9004835728444505,0.21035020225098058,0.20654296875,0.2025027700830433,whole,2.0177550315856934,1.1574604511260986,2.7117788791656494,2.21122407913208,1.5535153150558472,1.0231852531433105,7.558821201324463,2.4286551475524902
,,,0287,unavailable,classic_1000_best,0,0.08854166666666667,0.5833333333333334,0.8382512239954849,0.05971415690590647,0.1573486328125,0.14164241996162313,whole,2.8454246520996094,0.7766838073730469,7.293622016906738,0.6915909051895142,1.6296758651733398,1.0174314975738525,7.284433364868164,3.2277841567993164
,,,0287,unavailable,classic_1000_best,1,0.234375,0.3333333333333333,4.765791111067301,0.33949869685914114,0.2276611328125,0.2165857679155218,whole,2.6313278675079346,0.9210419654846191,7.078583717346191,3.812469005584717,1.6683889627456665,0.9280564785003662,7.514751434326172,3.501940965652466
,,,0287,unavailable,classic_1000_best,2,0.13541666666666666,0.0,1.6488591509296384,0.11745909965397495,0.1732177734375,0.14543373581746263,whole,2.7124249935150146,0.8776753544807434,8.897835731506348,4.906179904937744,1.711611270904541,0.9741389155387878,7.768164157867432,3.6622376441955566
,,,0287,unavailable,classic_1000_best,3,0.08854166666666667,0.0,1.735073039105373,0.12360068286748402,0.0992431640625,0.14217377962077113,whole,2.444164752960205,0.9347311854362488,2.9301040172576904,4.894688129425049,1.6960443258285522,0.9222345352172852,7.391668319702148,3.4721453189849854
,,,0287,unavailable,classic_1000_best,4,0.17708333333333334,0.08333333333333333,2.113716876556282,0.15057397783414894,0.1480712890625,0.158819550239191,whole,2.302143096923828,0.8553714156150818,7.8370561599731445,1.7310184240341187,1.6250133514404297,0.9780843257904053,7.2988600730896,3.3247599601745605
,,,0287,unavailable,classic_1000_best,5,0.2760416666666667,0.0,2.9360388021959807,0.20915338587934448,0.1944580078125,0.1953447464454303,whole,1.9988399744033813,1.1579326391220093,2.689931869506836,2.21753191947937,1.6207047700881958,0.953956127166748,7.146215438842773,3.2776973247528076
,,,0288,unavailable,classic_1000_best,0,0.08333333333333333,0.6666666666666666,1.8737280197697146,0.10827844865589085,0.158935546875,0.1475342479666528,whole,2.715360164642334,0.6477270126342773,7.44205904006958,0.6240195035934448,2.744123697280884,0.8973402380943298,5.042150497436523,2.1716341972351074
,,,0288,unavailable,classic_1000_best,1,0.21354166666666666,0.16666666666666666,4.471794204398066,0.2584147400539676,0.2064208984375,0.20323508926403883,whole,2.483206033706665,0.9201183915138245,7.248936653137207,3.7899203300476074,2.835810899734497,1.0021700859069824,6.043748378753662,2.708589553833008
,,,0288,unavailable,classic_1000_best,2,0.15625,0.0,1.0042821597519378,0.05803516472155443,0.1815185546875,0.14756019976270995,whole,2.55757737159729,0.9595327377319336,9.020999908447266,4.809203624725342,2.933037281036377,1.019993543624878,6.19645881652832,2.752326488494873
,,,0288,unavailable,classic_1000_best,3,0.09895833333333333,0.0,2.0609125050382318,0.11909541113042198,0.111328125,0.1500975227727099,whole,2.7426822185516357,1.0071724653244019,3.3102643489837646,4.79746675491333,2.8452651500701904,0.991666853427887,5.666167259216309,2.639369249343872
