case_id,channel,checkpoint,normalized_mse,normalized_sse,normalized_target_ss,physical_mse,physical_sse,physical_target_ss,region,value_count
0275,omega,run1000_best,0.0005533852722071556,0.1682291227509753,2242.845891464095,0.00023931958320751206,0.07275315329508367,970.0021607850265,near_interface_fluid,304
0275,temperature,run1000_best,0.000952554612726953,0.28957660226899373,244.23811518919172,0.051030503904667984,15.513273187019067,29279.17125037955,near_interface_fluid,304
0275,__all__,run1000_best,0.0003916130646310297,0.5952518582391652,7193.553061211473,0.010258282924399809,15.59259004508771,30395.266998039624,near_interface_fluid,1520
0275,u,run1000_best,0.00022378809419860648,1.3613029770101233,6442.330189983535,5.063163345671972e-05,0.30799222631722606,4315.983903007768,far_field_fluid,6083
0275,v,run1000_best,2.888502439446489e-05,0.17570760339152994,0.05076906885197585,1.760530277559876e-08,0.00010709305678396724,2.765060950855032e-05,far_field_fluid,6083
0275,p,run1000_best,0.00028815588638341833,1.7528522568703337,761.218013166755,3.869241158699567e-06,0.023536593968369462,16.175751872562316,far_field_fluid,6083
0275,omega,run1000_best,0.00015675252950552452,0.9535256369821057,4163.077005955952,6.778997255401105e-05,0.4123664030460492,1800.1321556748935,far_field_fluid,6083
0275,temperature,run1000_best,0.00019165271872109433,1.1658234879804168,2948.037508746333,0.010267272751541634,62.45582014762776,139646.0956910357,far_field_fluid,6083
0275,__all__,run1000_best,0.0001778468506406217,5.409211962234509,14314.713486921428,0.0020779162408027683,63.1998224640162,145778.38752924153,far_field_fluid,30415
0276,u,run1000_best,0.026010215953978757,213.07568909499398,8373.120503866801,0.0058847661064840295,48.20800394431717,5897.256738257284,whole,8192
0276,v,run1000_best,0.14717438498284846,1205.6525617794946,5682.131128842837,8.970217881624462e-05,0.734840248862676,3.4632754393291814,whole,8192
0276,p,run1000_best,0.007586239190658092,62.146471449871086,4738.155201548228,0.00010186496702793707,0.8344778098928605,80.0773482445243,whole,8192
0276,omega,run1000_best,0.1975970304913795,1618.7148737853809,8082.719074917833,0.0854537731146629,700.0373093553185,3495.4917383608986,whole,8192
0276,temperature,run1000_best,0.0005065794760367744,4.149899067693256,2637.2049297654453,0.027138606376328415,222.31946343488238,73990.92345055958,whole,8192
0276,__all__,run1000_best,0.07577489001898033,3103.739495177434,29513.330838941147,0.023733742548663905,972.1340947932736,83467.21255086162,whole,40960
0276,u,run1000_best,0.00015519015564897855,1.238107061767551,7985.252932342359,3.511149680480793e-05,0.28011952150875763,5897.256738257283,fluid,7978
0276,v,run1000_best,6.730168204746566e-05,0.5369328193746811,5682.131002455433,4.102008992645753e-08,0.0003272582774332782,3.4632754393291814,fluid,7978
0276,p,run1000_best,0.0005299225557079923,4.227722149438362,3312.283526430312,7.1155866836030385e-06,0.05676815056178504,56.66312184574562,fluid,7978
0276,omega,run1000_best,0.00017653170800776448,1.408369966485945,8082.719061540144,7.634377151728589e-05,0.6090706091649069,3495.4917383608986,fluid,7978
0276,temperature,run1000_best,0.00019556393716739037,1.5602090907214403,2597.23490988141,0.010476801393126331,83.58392151436186,64517.13498702922,fluid,7978
0276,__all__,run1000_best,0.00022490200771591829,8.97134108778798,27659.62143264966,0.0021190826536443908,84.53020705387475,73970.00986093248,fluid,39890
0276,u,run1000_best,8.760697945981657e-05,0.027771412488761853,80.9647341737903,1.9820923483375867e-05,0.0062832327442301494,134.86380434631357,near_interface_fluid,317
0276,v,run1000_best,0.0003599386753180366,0.1141005600758176,3471.592127141807,2.193810570040549e-07,6.95437950702854e-05,2.1159494925217217,near_interface_fluid,317
0276,p,run1000_best,0.0005242628843563751,0.16619133434097091,1412.7154832123788,7.0395912669301334e-06,0.002231550431616852,22.901864567103704,near_interface_fluid,317
0276,omega,run1000_best,0.0005364208632602335,0.17004541365349402,2324.957522423739,0.00023198320409949992,0.07353867569954148,1005.4553729662098,near_interface_fluid,317
0276,temperature,run1000_best,0.0005866869069496252,0.1859797495030312,76.77177521729463,0.03143014341174412,9.963355461522886,6103.18936571188,near_interface_fluid,317
